image,steering,throttle,source,timestamp,can_drive,auto_enabled,mode,error,error_norm,lane_center,left_x,right_x,lane_width,lane_locked,visible_side,missing_side,contours
images/000001.jpg,0.0,0.20619830927457503,fpv,1777627758.0029504,1,0,fpv_remote_remote,,,,,,,,,,
images/000002.jpg,0.0,0.29383220923490094,fpv,1777627758.1285737,1,0,fpv_remote_remote,,,,,,,,,,
images/000003.jpg,0.37940610980559714,0.28867458113345745,fpv,1777627758.2557418,1,0,fpv_remote_remote,,,,,,,,,,
images/000004.jpg,0.1814508499404889,0.28867458113345745,fpv,1777627758.3832257,1,0,fpv_remote_remote,,,,,,,,,,
images/000005.jpg,0.0,0.2835169530320139,fpv,1777627758.5106342,1,0,fpv_remote_remote,,,,,,,,,,
images/000006.jpg,0.0,0.2783593249305704,fpv,1777627758.6376216,1,0,fpv_remote_remote,,,,,,,,,,
images/000007.jpg,0.13198644978179266,0.2783593249305704,fpv,1777627758.766964,1,0,fpv_remote_remote,,,,,,,,,,
images/000008.jpg,0.49486373485518964,0.2783593249305704,fpv,1777627758.8945987,1,0,fpv_remote_remote,,,,,,,,,,
images/000009.jpg,0.8,0.2783593249305704,fpv,1777627759.02275,1,0,fpv_remote_remote,,,,,,,,,,
images/000010.jpg,0.8,0.2783593249305704,fpv,1777627759.1490421,1,0,fpv_remote_remote,,,,,,,,,,
images/000011.jpg,0.0,0.2783593249305704,fpv,1777627759.2759593,1,0,fpv_remote_remote,,,,,,,,,,
images/000012.jpg,0.0,0.27321695608386487,fpv,1777627759.4033675,1,0,fpv_remote_remote,,,,,,,,,,
images/000013.jpg,0.0,0.2680593279824213,fpv,1777627759.5311718,1,0,fpv_remote_remote,,,,,,,,,,
images/000014.jpg,0.0,0.26290169988097783,fpv,1777627759.6605875,1,0,fpv_remote_remote,,,,,,,,,,
images/000015.jpg,0.8,0.26290169988097783,fpv,1777627759.786664,1,0,fpv_remote_remote,,,,,,,,,,
images/000016.jpg,0.0,0.26290169988097783,fpv,1777627759.914583,1,0,fpv_remote_remote,,,,,,,,,,
images/000017.jpg,0.0,0.26290169988097783,fpv,1777627760.0404723,1,0,fpv_remote_remote,,,,,,,,,,
images/000018.jpg,0.0,0.26290169988097783,fpv,1777627760.1692073,1,0,fpv_remote_remote,,,,,,,,,,
images/000019.jpg,0.0,0.26290169988097783,fpv,1777627760.2984438,1,0,fpv_remote_remote,,,,,,,,,,
images/000020.jpg,0.0,0.26290169988097783,fpv,1777627760.4258597,1,0,fpv_remote_remote,,,,,,,,,,
images/000021.jpg,0.0,0.26290169988097783,fpv,1777627760.5520813,1,0,fpv_remote_remote,,,,,,,,,,
images/000022.jpg,0.8,0.26290169988097783,fpv,1777627760.679834,1,0,fpv_remote_remote,,,,,,,,,,
images/000023.jpg,0.0,0.26290169988097783,fpv,1777627760.80612,1,0,fpv_remote_remote,,,,,,,,,,
images/000024.jpg,0.0,0.26290169988097783,fpv,1777627760.934765,1,0,fpv_remote_remote,,,,,,,,,,
images/000025.jpg,0.0,0.26290169988097783,fpv,1777627761.0615664,1,0,fpv_remote_remote,,,,,,,,,,
images/000026.jpg,0.0,0.26290169988097783,fpv,1777627761.1887724,1,0,fpv_remote_remote,,,,,,,,,,
images/000027.jpg,0.0,0.26290169988097783,fpv,1777627761.3158917,1,0,fpv_remote_remote,,,,,,,,,,
images/000028.jpg,0.0,0.26290169988097783,fpv,1777627761.4443464,1,0,fpv_remote_remote,,,,,,,,,,
images/000029.jpg,0.8,0.26290169988097783,fpv,1777627761.5717063,1,0,fpv_remote_remote,,,,,,,,,,
images/000030.jpg,0.3629016998809778,0.29383220923490094,fpv,1777627761.6992044,1,0,fpv_remote_remote,,,,,,,,,,
images/000031.jpg,0.0,0.31444746238593707,fpv,1777627761.827707,1,0,fpv_remote_remote,,,,,,,,,,
images/000032.jpg,0.0,0.4226966154972991,fpv,1777627761.9532127,1,0,fpv_remote_remote,,,,,,,,,,
images/000033.jpg,0.0,0.5,fpv,1777627762.0800447,1,0,fpv_remote_remote,,,,,,,,,,
images/000034.jpg,0.0,0.5,fpv,1777627762.2058678,1,0,fpv_remote_remote,,,,,,,,,,
images/000035.jpg,0.0,0.5,fpv,1777627762.3360438,1,0,fpv_remote_remote,,,,,,,,,,
images/000036.jpg,0.0,0.5,fpv,1777627762.4628463,1,0,fpv_remote_remote,,,,,,,,,,
images/000037.jpg,0.0,0.5,fpv,1777627762.5918775,1,0,fpv_remote_remote,,,,,,,,,,
images/000038.jpg,0.0,0.5,fpv,1777627762.7183273,1,0,fpv_remote_remote,,,,,,,,,,
images/000039.jpg,0.8,0.5,fpv,1777627762.8461366,1,0,fpv_remote_remote,,,,,,,,,,
images/000040.jpg,0.8,0.5,fpv,1777627762.9740264,1,0,fpv_remote_remote,,,,,,,,,,
images/000041.jpg,0.8,0.4433271279030732,fpv,1777627763.1056664,1,0,fpv_remote_remote,,,,,,,,,,
images/000042.jpg,0.0,0.10310678426465651,fpv,1777627763.230953,1,0,fpv_remote_remote,,,,,,,,,,
images/000043.jpg,0.0,0.08249153111362041,fpv,1777627763.3568962,1,0,fpv_remote_remote,,,,,,,,,,
images/000044.jpg,-0.8,0.15465254676961576,fpv,1777627764.0722075,1,0,fpv_remote_remote,,,,,,,,,,
images/000045.jpg,-0.8,0.2165135654774621,fpv,1777627764.2014043,1,0,fpv_remote_remote,,,,,,,,,,
images/000046.jpg,-0.5360759300515764,0.26290169988097783,fpv,1777627764.3279366,1,0,fpv_remote_remote,,,,,,,,,,
images/000047.jpg,-0.42061830500198377,0.27321695608386487,fpv,1777627764.4572434,1,0,fpv_remote_remote,,,,,,,,,,
images/000048.jpg,-0.4288705099642933,0.2835169530320139,fpv,1777627764.584832,1,0,fpv_remote_remote,,,,,,,,,,
images/000049.jpg,-0.8,0.2835169530320139,fpv,1777627764.7127047,1,0,fpv_remote_remote,,,,,,,,,,
images/000050.jpg,0.0,0.2783593249305704,fpv,1777627764.8383176,1,0,fpv_remote_remote,,,,,,,,,,
images/000051.jpg,0.0,0.2783593249305704,fpv,1777627764.967065,1,0,fpv_remote_remote,,,,,,,,,,
images/000052.jpg,0.0,0.2783593249305704,fpv,1777627765.0938652,1,0,fpv_remote_remote,,,,,,,,,,
images/000053.jpg,0.0,0.2783593249305704,fpv,1777627765.220855,1,0,fpv_remote_remote,,,,,,,,,,
images/000054.jpg,0.0,0.2783593249305704,fpv,1777627765.3491187,1,0,fpv_remote_remote,,,,,,,,,,
images/000055.jpg,0.0,0.2783593249305704,fpv,1777627765.47478,1,0,fpv_remote_remote,,,,,,,,,,
images/000056.jpg,0.0,0.2783593249305704,fpv,1777627765.6024117,1,0,fpv_remote_remote,,,,,,,,,,
images/000057.jpg,0.0,0.2783593249305704,fpv,1777627765.728644,1,0,fpv_remote_remote,,,,,,,,,,
images/000058.jpg,0.0,0.2783593249305704,fpv,1777627765.8581438,1,0,fpv_remote_remote,,,,,,,,,,
images/000059.jpg,-0.5030915250099185,0.2783593249305704,fpv,1777627765.9850016,1,0,fpv_remote_remote,,,,,,,,,,
images/000060.jpg,-0.3216406750694296,0.29383220923490094,fpv,1777627766.1128786,1,0,fpv_remote_remote,,,,,,,,,,
images/000061.jpg,0.0,0.40723899044770656,fpv,1777627766.238747,1,0,fpv_remote_remote,,,,,,,,,,
images/000062.jpg,0.0,0.4330118717001862,fpv,1777627766.3661265,1,0,fpv_remote_remote,,,,,,,,,,
images/000063.jpg,0.0,0.4845576342051454,fpv,1777627766.4909084,1,0,fpv_remote_remote,,,,,,,,,,
images/000064.jpg,0.0,0.5,fpv,1777627766.617427,1,0,fpv_remote_remote,,,,,,,,,,
images/000065.jpg,0.0,0.5,fpv,1777627766.7440238,1,0,fpv_remote_remote,,,,,,,,,,
images/000066.jpg,0.0,0.5,fpv,1777627766.8718228,1,0,fpv_remote_remote,,,,,,,,,,
images/000067.jpg,-0.3546494949186682,0.5,fpv,1777627766.9980247,1,0,fpv_remote_remote,,,,,,,,,,
images/000068.jpg,-0.4948393200476089,0.5,fpv,1777627767.1256151,1,0,fpv_remote_remote,,,,,,,,,,
images/000069.jpg,-0.23091525009918518,0.5,fpv,1777627767.2513738,1,0,fpv_remote_remote,,,,,,,,,,
images/000070.jpg,0.0,0.5,fpv,1777627767.3822238,1,0,fpv_remote_remote,,,,,,,,,,
images/000071.jpg,0.0,0.5,fpv,1777627767.5086532,1,0,fpv_remote_remote,,,,,,,,,,
images/000072.jpg,0.0,0.5,fpv,1777627767.6423137,1,0,fpv_remote_remote,,,,,,,,,,
images/000073.jpg,0.0,0.5,fpv,1777627767.7709143,1,0,fpv_remote_remote,,,,,,,,,,
images/000074.jpg,0.8,0.5,fpv,1777627767.8982365,1,0,fpv_remote_remote,,,,,,,,,,
images/000075.jpg,0.8,0.5,fpv,1777627768.02762,1,0,fpv_remote_remote,,,,,,,,,,
images/000076.jpg,0.8,0.5,fpv,1777627768.1527202,1,0,fpv_remote_remote,,,,,,,,,,
images/000077.jpg,0.8,0.5,fpv,1777627768.2828403,1,0,fpv_remote_remote,,,,,,,,,,
images/000078.jpg,0.8,0.5,fpv,1777627768.410558,1,0,fpv_remote_remote,,,,,,,,,,
