image,steering,throttle,source,timestamp,can_drive,auto_enabled,mode,error,error_norm,lane_center,left_x,right_x,lane_width,lane_locked,visible_side,missing_side,contours
images/000001.jpg,0.0,0.16496780297250282,fpv,1777627185.7777188,1,0,fpv_remote_remote,,,,,,,,,,
images/000002.jpg,0.0,0.21135593737601854,fpv,1777627185.9063323,1,0,fpv_remote_remote,,,,,,,,,,
images/000003.jpg,0.0,0.22681356242561113,fpv,1777627186.0340552,1,0,fpv_remote_remote,,,,,,,,,,
images/000004.jpg,-0.6103213599047823,0.22681356242561113,fpv,1777627186.161251,1,0,fpv_remote_remote,,,,,,,,,,
images/000005.jpg,-0.4948393200476089,0.22681356242561113,fpv,1777627186.2882006,1,0,fpv_remote_remote,,,,,,,,,,
images/000006.jpg,0.0,0.22681356242561113,fpv,1777627186.4146056,1,0,fpv_remote_remote,,,,,,,,,,
images/000007.jpg,0.0,0.22681356242561113,fpv,1777627186.5432127,1,0,fpv_remote_remote,,,,,,,,,,
images/000008.jpg,-0.5278481398968474,0.22681356242561113,fpv,1777627186.6692202,1,0,fpv_remote_remote,,,,,,,,,,
images/000009.jpg,-0.8,0.22681356242561113,fpv,1777627186.797441,1,0,fpv_remote_remote,,,,,,,,,,
images/000010.jpg,-0.5608325449385052,0.22681356242561113,fpv,1777627186.9247,1,0,fpv_remote_remote,,,,,,,,,,
images/000011.jpg,-0.8,0.22681356242561113,fpv,1777627187.0539773,1,0,fpv_remote_remote,,,,,,,,,,
images/000012.jpg,-0.8,0.22681356242561113,fpv,1777627187.181607,1,0,fpv_remote_remote,,,,,,,,,,
images/000013.jpg,0.0,0.22681356242561113,fpv,1777627187.3103075,1,0,fpv_remote_remote,,,,,,,,,,
images/000014.jpg,0.0,0.22681356242561113,fpv,1777627187.4425035,1,0,fpv_remote_remote,,,,,,,,,,
images/000015.jpg,0.0,0.2422864467299417,fpv,1777627187.5699568,1,0,fpv_remote_remote,,,,,,,,,,
images/000016.jpg,0.0,0.2680593279824213,fpv,1777627187.6982005,1,0,fpv_remote_remote,,,,,,,,,,
images/000017.jpg,0.0,0.2680593279824213,fpv,1777627187.824845,1,0,fpv_remote_remote,,,,,,,,,,
images/000018.jpg,0.0,0.2680593279824213,fpv,1777627187.953481,1,0,fpv_remote_remote,,,,,,,,,,
images/000019.jpg,-0.8,0.2680593279824213,fpv,1777627188.0792735,1,0,fpv_remote_remote,,,,,,,,,,
images/000020.jpg,-0.8,0.2680593279824213,fpv,1777627188.2062943,1,0,fpv_remote_remote,,,,,,,,,,
images/000021.jpg,0.0,0.30414746543778803,fpv,1777627188.3325272,1,0,fpv_remote_remote,,,,,,,,,,
images/000022.jpg,0.0,0.3092898342844935,fpv,1777627188.4605496,1,0,fpv_remote_remote,,,,,,,,,,
images/000023.jpg,0.0,0.31444746238593707,fpv,1777627188.5871696,1,0,fpv_remote_remote,,,,,,,,,,
images/000024.jpg,0.0,0.31444746238593707,fpv,1777627188.7176805,1,0,fpv_remote_remote,,,,,,,,,,
images/000025.jpg,0.0,0.31444746238593707,fpv,1777627188.8439867,1,0,fpv_remote_remote,,,,,,,,,,
images/000026.jpg,0.0,0.31444746238593707,fpv,1777627188.9718037,1,0,fpv_remote_remote,,,,,,,,,,
images/000027.jpg,0.0,0.31444746238593707,fpv,1777627189.0973544,1,0,fpv_remote_remote,,,,,,,,,,
images/000028.jpg,0.0,0.31444746238593707,fpv,1777627189.2266643,1,0,fpv_remote_remote,,,,,,,,,,
images/000029.jpg,0.0,0.31444746238593707,fpv,1777627189.3541234,1,0,fpv_remote_remote,,,,,,,,,,
images/000030.jpg,0.0,0.31444746238593707,fpv,1777627189.4827216,1,0,fpv_remote_remote,,,,,,,,,,
images/000031.jpg,0.0,0.31444746238593707,fpv,1777627189.6106293,1,0,fpv_remote_remote,,,,,,,,,,
images/000032.jpg,0.8,0.31444746238593707,fpv,1777627189.7365432,1,0,fpv_remote_remote,,,,,,,,,,
images/000033.jpg,0.49486373485518964,0.3196050904873806,fpv,1777627189.8625112,1,0,fpv_remote_remote,,,,,,,,,,
images/000034.jpg,0.0,0.3196050904873806,fpv,1777627189.9899564,1,0,fpv_remote_remote,,,,,,,,,,
images/000035.jpg,0.0,0.3196050904873806,fpv,1777627190.1198657,1,0,fpv_remote_remote,,,,,,,,,,
images/000036.jpg,0.0,0.3196050904873806,fpv,1777627190.248541,1,0,fpv_remote_remote,,,,,,,,,,
images/000037.jpg,0.0,0.3196050904873806,fpv,1777627190.3758047,1,0,fpv_remote_remote,,,,,,,,,,
images/000038.jpg,0.22268745994445635,0.3196050904873806,fpv,1777627190.500028,1,0,fpv_remote_remote,,,,,,,,,,
images/000039.jpg,0.8,0.3196050904873806,fpv,1777627190.6273448,1,0,fpv_remote_remote,,,,,,,,,,
images/000040.jpg,0.8,0.3196050904873806,fpv,1777627190.7547562,1,0,fpv_remote_remote,,,,,,,,,,
images/000041.jpg,0.3381694998016297,0.3196050904873806,fpv,1777627190.882352,1,0,fpv_remote_remote,,,,,,,,,,
images/000042.jpg,0.0,0.3196050904873806,fpv,1777627191.007922,1,0,fpv_remote_remote,,,,,,,,,,
images/000043.jpg,0.0,0.3196050904873806,fpv,1777627191.1346552,1,0,fpv_remote_remote,,,,,,,,,,
images/000044.jpg,0.0,0.3196050904873806,fpv,1777627191.2614443,1,0,fpv_remote_remote,,,,,,,,,,
images/000045.jpg,0.8,0.3196050904873806,fpv,1777627191.3910818,1,0,fpv_remote_remote,,,,,,,,,,
images/000046.jpg,0.8,0.43816949980162967,fpv,1777627191.5178556,1,0,fpv_remote_remote,,,,,,,,,,
images/000047.jpg,0.8,0.5,fpv,1777627191.6469076,1,0,fpv_remote_remote,,,,,,,,,,
images/000048.jpg,0.8,0.5,fpv,1777627191.7722588,1,0,fpv_remote_remote,,,,,,,,,,
images/000049.jpg,0.0,0.5,fpv,1777627191.8997147,1,0,fpv_remote_remote,,,,,,,,,,
images/000050.jpg,0.0,0.5,fpv,1777627192.0268886,1,0,fpv_remote_remote,,,,,,,,,,
images/000051.jpg,-0.8,0.5,fpv,1777627192.155369,1,0,fpv_remote_remote,,,,,,,,,,
images/000052.jpg,-0.8,0.5,fpv,1777627192.2811508,1,0,fpv_remote_remote,,,,,,,,,,
images/000053.jpg,-0.8,0.5,fpv,1777627192.4076662,1,0,fpv_remote_remote,,,,,,,,,,
images/000054.jpg,0.0,0.5,fpv,1777627192.5333958,1,0,fpv_remote_remote,,,,,,,,,,
images/000055.jpg,0.0,0.5,fpv,1777627192.6611812,1,0,fpv_remote_remote,,,,,,,,,,
images/000056.jpg,0.0,0.5,fpv,1777627192.7879372,1,0,fpv_remote_remote,,,,,,,,,,
images/000057.jpg,0.0,0.5,fpv,1777627192.9146364,1,0,fpv_remote_remote,,,,,,,,,,
images/000058.jpg,0.0,0.5,fpv,1777627193.0424697,1,0,fpv_remote_remote,,,,,,,,,,
images/000059.jpg,0.0,0.5,fpv,1777627193.1690416,1,0,fpv_remote_remote,,,,,,,,,,
images/000060.jpg,0.0,0.5,fpv,1777627193.2958167,1,0,fpv_remote_remote,,,,,,,,,,
images/000061.jpg,0.5691091647083957,0.5,fpv,1777627193.4234753,1,0,fpv_remote_remote,,,,,,,,,,
images/000062.jpg,0.8,0.5,fpv,1777627193.5525398,1,0,fpv_remote_remote,,,,,,,,,,
images/000063.jpg,0.8,0.5,fpv,1777627193.6788597,1,0,fpv_remote_remote,,,,,,,,,,
images/000064.jpg,0.8,0.5,fpv,1777627193.8059273,1,0,fpv_remote_remote,,,,,,,,,,
images/000065.jpg,0.8,0.5,fpv,1777627193.9329324,1,0,fpv_remote_remote,,,,,,,,,,
images/000066.jpg,0.8,0.5,fpv,1777627194.0586407,1,0,fpv_remote_remote,,,,,,,,,,
images/000067.jpg,0.7010711996826076,0.5,fpv,1777627194.1864202,1,0,fpv_remote_remote,,,,,,,,,,
images/000068.jpg,0.0,0.5,fpv,1777627194.3138099,1,0,fpv_remote_remote,,,,,,,,,,
images/000069.jpg,0.0,0.5,fpv,1777627194.4422426,1,0,fpv_remote_remote,,,,,,,,,,
images/000070.jpg,0.0,0.5,fpv,1777627194.5713215,1,0,fpv_remote_remote,,,,,,,,,,
images/000071.jpg,0.0,0.5,fpv,1777627194.6972702,1,0,fpv_remote_remote,,,,,,,,,,
images/000072.jpg,-0.593816949980163,0.5,fpv,1777627194.8247883,1,0,fpv_remote_remote,,,,,,,,,,
images/000073.jpg,0.0,0.5,fpv,1777627194.9508564,1,0,fpv_remote_remote,,,,,,,,,,
images/000074.jpg,0.0,0.5,fpv,1777627195.0781455,1,0,fpv_remote_remote,,,,,,,,,,
images/000075.jpg,0.0,0.5,fpv,1777627195.203653,1,0,fpv_remote_remote,,,,,,,,,,
images/000076.jpg,0.0,0.5,fpv,1777627195.330724,1,0,fpv_remote_remote,,,,,,,,,,
images/000077.jpg,0.0,0.5,fpv,1777627195.463049,1,0,fpv_remote_remote,,,,,,,,,,
images/000078.jpg,0.0,0.5,fpv,1777627195.5920136,1,0,fpv_remote_remote,,,,,,,,,,
images/000079.jpg,-0.8,0.5,fpv,1777627195.7182784,1,0,fpv_remote_remote,,,,,,,,,,
images/000080.jpg,0.0,0.5,fpv,1777627195.8458183,1,0,fpv_remote_remote,,,,,,,,,,
images/000081.jpg,0.0,0.5,fpv,1777627195.9731467,1,0,fpv_remote_remote,,,,,,,,,,
images/000082.jpg,0.0,0.5,fpv,1777627196.099432,1,0,fpv_remote_remote,,,,,,,,,,
images/000083.jpg,0.0,0.5,fpv,1777627196.2266965,1,0,fpv_remote_remote,,,,,,,,,,
