image,steering,throttle,source,timestamp,can_drive,auto_enabled,mode,error,error_norm,lane_center,left_x,right_x,lane_width,lane_locked,visible_side,missing_side,contours
images/000001.jpg,0.0,0.21135593737601854,fpv,1777627269.5564759,1,0,fpv_remote_remote,,,,,,,,,,
images/000002.jpg,0.0,0.402081362346263,fpv,1777627269.6853335,1,0,fpv_remote_remote,,,,,,,,,,
images/000003.jpg,0.8,0.38662373729667043,fpv,1777627269.815042,1,0,fpv_remote_remote,,,,,,,,,,
images/000004.jpg,0.8,0.3814661091952269,fpv,1777627269.9420419,1,0,fpv_remote_remote,,,,,,,,,,
images/000005.jpg,0.8,0.3659932248908963,fpv,1777627270.069148,1,0,fpv_remote_remote,,,,,,,,,,
images/000006.jpg,0.8,0.3505355998413037,fpv,1777627270.1982486,1,0,fpv_remote_remote,,,,,,,,,,
images/000007.jpg,0.0,0.25258644367809074,fpv,1777627270.327558,1,0,fpv_remote_remote,,,,,,,,,,
images/000008.jpg,0.0,0.1804254280220954,fpv,1777627270.4547696,1,0,fpv_remote_remote,,,,,,,,,,
images/000009.jpg,0.0,0.1804254280220954,fpv,1777627270.583234,1,0,fpv_remote_remote,,,,,,,,,,
images/000010.jpg,0.0,0.19074068422498244,fpv,1777627270.7098272,1,0,fpv_remote_remote,,,,,,,,,,
images/000011.jpg,0.8,0.20619830927457503,fpv,1777627270.841025,1,0,fpv_remote_remote,,,,,,,,,,
images/000012.jpg,0.8,0.5,fpv,1777627270.9688613,1,0,fpv_remote_remote,,,,,,,,,,
images/000013.jpg,0.8,0.5,fpv,1777627271.097387,1,0,fpv_remote_remote,,,,,,,,,,
images/000014.jpg,0.8,0.5,fpv,1777627271.2251546,1,0,fpv_remote_remote,,,,,,,,,,
images/000015.jpg,0.0,0.5,fpv,1777627271.3543477,1,0,fpv_remote_remote,,,,,,,,,,
images/000016.jpg,0.0,0.5,fpv,1777627271.481548,1,0,fpv_remote_remote,,,,,,,,,,
images/000017.jpg,0.0,0.5,fpv,1777627271.609926,1,0,fpv_remote_remote,,,,,,,,,,
images/000018.jpg,0.0,0.5,fpv,1777627271.7368717,1,0,fpv_remote_remote,,,,,,,,,,
images/000019.jpg,0.0,0.5,fpv,1777627271.8655715,1,0,fpv_remote_remote,,,,,,,,,,
images/000020.jpg,0.0,0.5,fpv,1777627271.9932005,1,0,fpv_remote_remote,,,,,,,,,,
images/000021.jpg,0.8,0.5,fpv,1777627272.122612,1,0,fpv_remote_remote,,,,,,,,,,
images/000022.jpg,0.8,0.5,fpv,1777627272.2504382,1,0,fpv_remote_remote,,,,,,,,,,
images/000023.jpg,0.0,0.5,fpv,1777627272.3767982,1,0,fpv_remote_remote,,,,,,,,,,
images/000024.jpg,0.0,0.5,fpv,1777627272.505741,1,0,fpv_remote_remote,,,,,,,,,,
images/000025.jpg,0.0,0.5,fpv,1777627272.6313338,1,0,fpv_remote_remote,,,,,,,,,,
