image,steering,throttle,source,timestamp,can_drive,auto_enabled,mode,error,error_norm,lane_center,left_x,right_x,lane_width,lane_locked,visible_side,missing_side,contours
images/000001.jpg,0.0,0.1804254280220954,fpv,1777627124.4513276,1,0,fpv_remote_remote,,,,,,,,,,
images/000002.jpg,0.0,0.18558305612353893,fpv,1777627124.577751,1,0,fpv_remote_remote,,,,,,,,,,
images/000003.jpg,0.0,0.18558305612353893,fpv,1777627124.7060902,1,0,fpv_remote_remote,,,,,,,,,,
images/000004.jpg,0.0,0.18558305612353893,fpv,1777627124.8317719,1,0,fpv_remote_remote,,,,,,,,,,
images/000005.jpg,0.0,0.18558305612353893,fpv,1777627124.9595432,1,0,fpv_remote_remote,,,,,,,,,,
images/000006.jpg,0.0,0.18558305612353893,fpv,1777627125.0869253,1,0,fpv_remote_remote,,,,,,,,,,
images/000007.jpg,0.0,0.18558305612353893,fpv,1777627125.2149594,1,0,fpv_remote_remote,,,,,,,,,,
images/000008.jpg,0.0,0.38662373729667043,fpv,1777627125.3423276,1,0,fpv_remote_remote,,,,,,,,,,
images/000009.jpg,0.0,0.5,fpv,1777627125.471773,1,0,fpv_remote_remote,,,,,,,,,,
images/000010.jpg,0.0,0.5,fpv,1777627125.597591,1,0,fpv_remote_remote,,,,,,,,,,
images/000011.jpg,0.0,0.5,fpv,1777627125.7247481,1,0,fpv_remote_remote,,,,,,,,,,
images/000012.jpg,0.0,0.5,fpv,1777627125.8518033,1,0,fpv_remote_remote,,,,,,,,,,
images/000013.jpg,0.0,0.5,fpv,1777627125.9802604,1,0,fpv_remote_remote,,,,,,,,,,
images/000014.jpg,0.0,0.5,fpv,1777627126.1057475,1,0,fpv_remote_remote,,,,,,,,,,
images/000015.jpg,0.0,0.5,fpv,1777627126.2344277,1,0,fpv_remote_remote,,,,,,,,,,
images/000016.jpg,0.2556962797936949,0.5,fpv,1777627126.3605788,1,0,fpv_remote_remote,,,,,,,,,,
images/000017.jpg,0.8,0.5,fpv,1777627126.4870894,1,0,fpv_remote_remote,,,,,,,,,,
images/000018.jpg,0.2391918698690756,0.5,fpv,1777627126.6130092,1,0,fpv_remote_remote,,,,,,,,,,
images/000019.jpg,0.0,0.5,fpv,1777627126.7402349,1,0,fpv_remote_remote,,,,,,,,,,
images/000020.jpg,0.8,0.5,fpv,1777627126.866978,1,0,fpv_remote_remote,,,,,,,,,,
images/000021.jpg,0.0,0.5,fpv,1777627126.9943852,1,0,fpv_remote_remote,,,,,,,,,,
images/000022.jpg,0.0,0.5,fpv,1777627127.1212232,1,0,fpv_remote_remote,,,,,,,,,,
images/000023.jpg,-0.8,0.5,fpv,1777627127.2492728,1,0,fpv_remote_remote,,,,,,,,,,
images/000024.jpg,0.0,0.5,fpv,1777627127.3767502,1,0,fpv_remote_remote,,,,,,,,,,
images/000025.jpg,0.0,0.5,fpv,1777627127.5039947,1,0,fpv_remote_remote,,,,,,,,,,
